日期,股票代號,開盤價,收盤價,收盤-開盤,最高價,最低價,日振幅,漲跌幅(%),成交量,量增率(%),5日均量,5日最大量_日期,5日最大量,10日均量,10日最大量_日期,10日最大量,20日均量,20日最大量_日期,20日最大量,實體(%),上影(%),下影(%),K線型態,跳空缺口,5日平均,10日平均,20日平均,5日上升幅度,10日上升幅度,20日上升幅度,5日扣抵值,5日扣抵影響(%),10日扣抵值,10日扣抵影響(%),20日扣抵值,20日扣抵影響(%),均線得分,均線方向,均線排列,均線距離(%),均線狀態,趨勢強度說明,趨勢等級,5日乖離,10日乖離,20日乖離,總成交金額(億),法人總買超(億),買超-外資(億),買超-投信(億),買超-自營商(億),買超-融資(億),資金走向,資金走向判讀
2025-08-18,TAIEX,24272.55,24482.52,209.97000000000116,24515.65,24257.3,258.3500000000022,0.006083548939611649,8459665044,0.06904359230204157,8138704080.4,2025-08-13,8864976375.0,7465986089.7,2025-08-13,8864976375.0,6971321789.65,2025-08-13,8864976375.0,0.8127346622798506,0.12823688794271623,0.05902844977743322,🟥 長紅K,,24316.696000000004,24085.196,23716.436,69.40400000000227,110.35800000000017,57.098000000001775,24158.36,0.013240467076101638,23660.59,0.03357211594231314,22987.92,0.06104763725302796,3,上揚,多頭排列,2.4969796859405915,發散,🚀 強勢多頭,3.0,0.0068193474968802036,0.016496606463156892,0.032301818030331324,4578.68280041,63.78491052,46.38950093,17.31672993,0.0786796600000006,15.696100000000115,130.48898948000107,偏重大型股(多)
2025-08-19,TAIEX,24493.92,24353.5,-140.41999999999825,24551.42,24324.29,227.12999999999738,-0.005269882348712487,8279842992,-0.021256403304943904,8291951798.2,2025-08-13,8864976375.0,7632970096.9,2025-08-13,8864976375.0,7040838586.2,2025-08-13,8864976375.0,0.6182362523664856,0.2531589838418556,0.1286047637916588,🟩 長黑K,,24355.724,24154.487,23784.715000000004,39.02799999999479,69.29100000000108,68.27900000000227,24370.02,-0.0006783419221056701,23447.36,0.037207793540969446,23318.67,0.04249204426468482,3,上揚,多頭排列,2.3694982411351853,發散,🚀 強勢多頭,3.0,-9.131323708539073e-05,0.008239173119263473,0.02391388755341387,4778.89208524,-187.59116621,-110.07665546,-16.42414216,-61.09036859,3.0321399999997993,44.13902621000196,偏重大型股(多)
2025-08-20,TAIEX,24309.27,23625.44,-683.8300000000017,24309.27,23620.24,689.0299999999988,-0.02989549756708487,8611743600,0.04008537460440772,8241305243.2,2025-08-20,8611743600.0,7893224760.6,2025-08-13,8864976375.0,7159513773.25,2025-08-13,8864976375.0,0.992453158788446,0.0,0.007546841211554066,🟩 長黑K,-44.22999999999956,24206.807999999997,24172.295,23800.0535,-148.91600000000108,17.807999999997264,15.338499999998021,24238.1,-0.02593221544233673,24003.77,-0.016013670009955443,23373.73,0.010654193107091302,1,糾結,多頭排列,1.6906037132755722,正常,❓ 趨勢不明,0.0,-0.02401671463664266,-0.022623213890116747,-0.0073366851885439295,5722.37896405,-690.28137637,-626.68571933,-27.34736666,-36.24829038,-12.57739999999967,19.0287763699979,偏重大型股(多)
2025-08-21,TAIEX,23739.83,23962.13,222.29999999999927,24011.5,23739.83,271.66999999999825,0.014251163152940319,6990398614,-0.18827139558590666,8050990496.2,2025-08-20,8611743600.0,7881597945.8,2025-08-13,8864976375.0,7192902276.65,2025-08-13,8864976375.0,0.8182721684396537,0.18172783156034636,0.0,🟥 長紅K,,24151.614,24168.131,23829.4735,-55.19399999999587,-4.163999999997031,29.419999999998254,24334.48,-0.015539102742535765,24021.26,-0.0024676437361786027,23364.38,0.024945612097088198,-1,糾結,糾結,1.4081545457072462,正常,❓ 趨勢不明,0.0,-0.007845604024642011,-0.008523662835160907,0.005566908559687689,4206.7385506,-60.683256,-100.78910548,16.04056355,24.06528593,27.67744999999968,255.3058059999996,偏重大型股(多)
2025-08-22,TAIEX,24033.02,23764.47,-268.5499999999993,24071.65,23764.47,307.1800000000003,-0.008248849330172227,6571719689,-0.059893426415124885,7782673987.8,2025-08-20,8611743600.0,7837742395.2,2025-08-13,8864976375.0,7223257771.95,2025-08-13,8864976375.0,0.8742431147861157,0.1257568852138843,0.0,🟩 長黑K,,24037.612,24142.451999999997,23849.478,-114.00200000000041,-25.679000000003725,20.004499999999098,24482.52,-0.030215275156567734,24135.5,-0.015612803483519675,23412.98,0.014790567599445794,-1,糾結,糾結,1.220224335176246,正常,❓ 趨勢不明,0.0,-0.011363108781354813,-0.01565632190135436,-0.0035643547418521275,3697.32364563,-185.88523469,-163.97993687,-11.63084639,-10.27445143,-1.6186999999999898,-81.04606530999928,偏重小型股(空)
2025-08-25,TAIEX,24108.81,24277.38,168.5699999999997,24362.02,24108.75,253.27000000000044,0.021583060762558552,7201907890,0.09589395634978673,7531122557.0,2025-08-20,8611743600.0,7834913318.7,2025-08-13,8864976375.0,7283630126.55,2025-08-13,8864976375.0,0.6655742883089171,0.334188810360482,0.0002369013306009775,🟥 長紅K,75.79000000000087,23996.584000000003,24156.64,23892.698,-41.02799999999843,14.18800000000192,43.220000000001164,24353.5,-0.0031354289466161084,24158.36,0.004902505954102149,23201.52,0.04431532562409949,1,糾結,糾結,1.0990573484506136,正常,❓ 趨勢不明,0.0,0.011701498846669111,0.0049982116718219755,0.016100400214324923,4318.2564454,330.8039809,241.14791914,32.3160625,57.33999926,23.89399000000003,-186.12797090000032,偏重小型股(空)
2025-08-26,TAIEX,24237.36,24305.1,67.73999999999796,24382.42,24113.03,269.3899999999994,0.0011418036048369933,8259451660,0.14684216823550628,7527044290.6,2025-08-20,8611743600.0,7909498044.4,2025-08-13,8864976375.0,7362350638.55,2025-08-13,8864976375.0,0.2514569954341219,0.2870188202977092,0.4615241842681689,🟥 中實體K,,23986.904000000002,24171.314000000002,23947.877,-9.680000000000291,14.674000000002707,55.17900000000009,23625.44,0.027963678404943813,24370.02,-0.002671044348717014,23461.72,0.034699713228910696,1,糾結,糾結,0.929617669629738,正常,❓ 趨勢不明,0.0,0.013265405156080011,0.005534908031892532,0.014916687604500312,5320.63118603,-136.09501837,-145.08100864,-24.25226828,33.23825855,13.26854000000003,190.56647836999792,偏重大型股(多)
2025-08-27,TAIEX,24449.81,24519.9,70.09000000000015,24539.88,24410.08,129.79999999999927,0.0088376513571227,7675360712,-0.07071788443641064,7339767713.0,2025-08-26,8259451660.0,7790536478.1,2025-08-20,8611743600.0,7441363240.5,2025-08-13,8864976375.0,0.5399845916795111,0.1539291217257294,0.3060862865947595,🟥 中實體K,144.71000000000276,24165.796000000002,24186.302,24000.786,178.89199999999983,14.987999999997555,52.90899999999965,23962.13,0.022747645789746303,24238.1,0.011492705924575667,23542.52,0.03986068458680504,3,上揚,糾結,0.7692132907929405,正常,❓ 趨勢不明,0.0,0.014653107226428598,0.013792848530544346,0.021629041648886058,4673.02614203,74.69544072,-19.47570889,-16.47591422,110.64706383000001,30.44995000000017,-35.05539072000002,偏重小型股(空)
2025-08-28,TAIEX,24468.12,24236.45,-231.66999999999825,24502.37,24236.45,265.91999999999825,-0.011559998205539204,7619400963,-0.007290829851489591,7465568182.8,2025-08-26,8259451660.0,7758279339.5,2025-08-20,8611743600.0,7468361311.1,2025-08-13,8864976375.0,0.8712018652226226,0.1287981347773775,0.0,🟩 長黑K,,24220.66,24186.137,24035.482500000002,54.86399999999776,-0.16500000000087311,34.69650000000183,23764.47,0.019473974117496563,24334.48,-0.0040447342742026505,23434.38,0.033093542990000585,1,糾結,多頭排列,0.7668622575577483,正常,❓ 趨勢不明,0.0,0.000651922779973827,0.0020802412555589976,0.008361284197227944,4491.97099212,-136.2945374,-95.20531049,-27.60035692,-13.488869990000001,19.263590000000022,-114.63905259999828,偏重小型股(空)
2025-08-29,TAIEX,24438.03,24233.1,-204.9300000000003,24570.15,24233.1,337.0500000000029,-0.00013822156297651605,7716714041,0.01277174917983116,7694567053.2,2025-08-26,8259451660.0,7738620520.5,2025-08-20,8611743600.0,7506682774.75,2025-08-13,8864976375.0,0.6080106809078728,0.3919893190921272,0.0,🟩 長黑K,,24314.386,24175.999,24075.4185,93.72599999999875,-10.13799999999901,39.935999999997875,24277.38,-0.0018272528071110372,24482.52,-0.01029253376579975,23378.94,0.03524765713012367,1,糾結,多頭排列,0.987934351198904,正常,❓ 趨勢不明,0.0,-0.0033431236963993275,0.002361887920329528,0.006549481164782194,4783.48167874,-86.36365019,-86.35002338,-3.35109173,3.3374649200000004,20.950329999999667,-139.51667980999997,偏重小型股(空)
2025-09-01,TAIEX,24143.37,24071.73,-71.63999999999942,24312.83,23885.41,427.4200000000019,-0.006659073746239605,7882519521,0.02148653936365296,7830689379.4,2025-08-26,8259451660.0,7680905968.2,2025-08-20,8611743600.0,7573446028.95,2025-08-13,8864976375.0,0.16761031304103483,0.3964718543821113,0.4359178325768539,🟩 中實體K,,24273.256,24134.920000000002,24110.057999999997,-41.12999999999738,-41.078999999997905,34.6394999999975,24305.1,-0.009694774741989836,24353.5,-0.0117054320566075,23660.59,0.01707978612255951,-1,糾結,多頭排列,0.6751322708713672,正常,❓ 趨勢不明,0.0,-0.008302388439359007,-0.0026181980300743622,-0.0015897099874250698,5225.38354934,-215.93857824,-76.66900296,-30.59842787,-108.67114740999999,-31.80284999999958,176.10142824000016,偏重大型股(多)
2025-09-02,TAIEX,24113.9,24016.78,-97.12000000000262,24295.03,23890.33,404.6999999999971,-0.002282760732195016,6868073676,-0.1286956337117075,7552413782.6,2025-09-01,7882519521.0,7539729036.6,2025-08-20,8611743600.0,7586349566.75,2025-08-13,8864976375.0,0.2399802322708261,0.44756609834444944,0.31245366938472446,🟩 中實體K,,24215.592,24101.248,24127.8675,-57.66400000000067,-33.6720000000023,17.809500000003027,24519.9,-0.020948686709875455,23625.44,0.01629444080347158,23447.36,0.02370925661141911,-1,糾結,糾結,0.47350871007382134,糾結,🤝 盤整區間,0.0,-0.008210082165243026,-0.0035047147765958327,-0.004604115966734377,4202.49878093,10.96898955,77.8623953,-61.0268347,-5.86657105,-1.3441000000002532,-106.74488955000237,偏重小型股(空)
2025-09-03,TAIEX,24036.88,24100.3,63.419999999998254,24103.23,23925.49,177.73999999999796,0.0034775685999538838,6215237843,-0.09505370265337847,7260389208.8,2025-09-01,7882519521.0,7300078460.9,2025-08-26,8259451660.0,7596651610.75,2025-08-13,8864976375.0,0.35681332283109585,0.016484753010016454,0.6267019241588877,🟥 中實體K,,24131.672,24148.734,24160.514499999997,-83.92000000000189,47.486000000000786,32.646999999997206,24236.45,-0.005649307270034044,23962.13,0.005733123654062326,24003.77,0.004005344331813249,1,糾結,空頭排列,0.11944561085470537,糾結,🤝 盤整區間,0.0,-0.0013000342454513468,-0.0020056537953501456,-0.002492268945679871,3751.54827165,99.82870499,81.99762036,-6.37699825,24.20808288,20.203939999999875,-56.61264499000163,偏重小型股(空)
2025-09-04,TAIEX,24235.27,24179.85,-55.42000000000189,24389.35,24168.16,221.1899999999987,0.003300788786861544,7455297262,0.1995192220031667,7227568468.6,2025-09-01,7882519521.0,7346568325.7,2025-08-26,8259451660.0,7614083135.75,2025-08-13,8864976375.0,0.25055382250554825,0.6965956869659524,0.0528504905284993,🟩 流星線,79.54999999999927,24120.352,24170.506,24169.3185,-11.319999999999709,21.772000000000844,8.804000000003725,24233.1,-0.002202246912201689,23764.47,0.01717876661765881,24021.26,0.006558766907156172,1,糾結,糾結,0.20764785192043633,糾結,🤝 盤整區間,0.0,0.0024667135869327114,0.00038658685920755327,0.0004357383928718272,4505.47881333,116.33833868,118.08136125,-15.45453579,13.71151322,5.087550000000192,-176.84588868000208,偏重小型股(空)
2025-09-05,TAIEX,24244.26,24494.58,250.32000000000335,24494.58,24244.26,250.32000000000335,0.013016209777976424,6973379276,-0.06464101551743062,7078901515.6,2025-09-01,7882519521.0,7386734284.4,2025-08-26,8259451660.0,7612238339.8,2025-08-13,8864976375.0,1.0,0.0,0.0,🟥 長紅K,,24172.648,24243.517,24192.9845,52.296000000002095,73.0109999999986,23.66599999999744,24071.73,0.01726300267242803,24277.38,0.008867267779239355,24135.5,0.014659569586414697,3,上揚,糾結,0.2928102056890176,糾結,🤝 盤整區間,0.0,0.013318027880106503,0.010355881945676526,0.012466237888095331,4265.69974111,330.24810722,282.81116909,-4.33975608,51.77669421,29.403260000000046,-109.33136721999671,偏重小型股(空)
2025-09-08,TAIEX,24610.85,24547.38,-63.469999999997526,24729.96,24547.38,182.5799999999981,0.0021555789076603588,7768998687,0.11409381011846745,7056197348.8,2025-09-08,7768998687.0,7443443364.1,2025-08-26,8259451660.0,7639178341.4,2025-08-13,8864976375.0,0.3476284368495902,0.6523715631504098,0.0,🟩 中實體K,52.79999999999927,24267.778,24270.517,24213.5785,95.12999999999738,27.0,20.59400000000096,24016.78,0.021615341433586892,24305.1,0.009869892428438491,24158.36,0.015847719797387763,3,上揚,糾結,0.23479189164798703,糾結,🤝 盤整區間,0.0,0.01152153279134178,0.011407379579100074,0.013785715316717908,4431.85374596,159.96611405,146.18525216,-12.20126071,25.9821226,20.284589999999753,-243.72070404999727,偏重小型股(空)
2025-09-09,TAIEX,24650.46,24855.18,204.72000000000116,24880.07,24650.46,229.61000000000058,0.01253901638382586,8091742979,0.04154258547373082,7300931209.4,2025-09-09,8091742979.0,7426672496.0,2025-09-09,8091742979.0,7668085270.2,2025-08-13,8864976375.0,0.8915987979617641,0.10840120203823594,0.0,🟥 長紅K,,24435.458,24325.525,24248.419499999996,167.6800000000003,55.00800000000163,34.84099999999671,24100.3,0.030371133904481925,24519.9,0.01348934105486256,24370.02,0.019519472399717075,3,上揚,多頭排列,0.7685523792637629,正常,🌤️ 穩定多頭,2.0,0.01717676010001538,0.021773630784947037,0.025022682406166886,5125.34389842,385.26893843,356.53694959,-17.82067231,46.55266115,10.265940000000228,-190.81487842999906,偏重小型股(空)
2025-09-10,TAIEX,25032.88,25192.59,159.70999999999913,25272.23,25032.88,239.34999999999854,0.013575037477097323,8693632992,0.07438323418848669,7796610239.2,2025-09-10,8693632992.0,7528499724.0,2025-09-10,8693632992.0,7659518101.05,2025-09-10,8693632992.0,0.6672655107583042,0.33273448924169585,0.0,🟥 長紅K,177.70000000000073,24653.915999999997,24392.794,24289.548000000003,218.45799999999872,67.26900000000023,41.12850000000617,24179.85,0.04019991592765974,24236.45,0.03795322354708267,24238.1,0.03788772809782565,3,上揚,多頭排列,1.4905369183139732,正常,🌤️ 穩定多頭,2.0,0.021849429518621007,0.03278820786171516,0.03717821344390589,5404.70187649,576.74044343,489.47944283,-27.2738524,114.534853,24.260310000000118,-441.290753430001,偏重小型股(空)
2025-09-11,TAIEX,25509.3,25215.71,-293.59000000000015,25541.44,25174.13,367.3099999999977,0.0009177301738328207,9553641157,0.09892390969246014,8216279018.2,2025-09-11,9553641157.0,7721923743.4,2025-09-11,9553641157.0,7740101541.45,2025-09-11,9553641157.0,0.7992975960360513,0.08750102093599309,0.1132013830279556,🟩 長黑K,,24861.088,24490.719999999998,24338.428499999998,207.1720000000023,97.92599999999584,48.88049999999566,24494.58,0.0285984412098647,24233.1,0.03896816706727673,24334.48,0.03494765763089755,3,上揚,多頭排列,2.1277968079258436,發散,🚀 強勢多頭,3.0,0.014264138399735338,0.02960264132700066,0.03604511688172476,6094.94103234,285.01291028,329.99661731,-62.71656501,17.73285798,-41.08273000000008,-537.5201802800001,偏重小型股(空)
2025-09-12,TAIEX,25349.7,25474.64,124.93999999999869,25492.28,25349.7,142.5799999999981,0.01026859842534675,7830621434,-0.1803521500006869,8387727449.8,2025-09-11,9553641157.0,7733314482.7,2025-09-11,9553641157.0,7735967501.6,2025-09-11,9553641157.0,0.8762799831673471,0.12372001683265291,0.0,🟥 長紅K,,25057.1,24614.874,24395.4365,196.0119999999988,124.15400000000227,57.00800000000163,24547.38,0.03639933675215816,24071.73,0.055070846928553255,24482.52,0.03894539824704094,3,上揚,多頭排列,2.6799782611544063,發散,🚀 強勢多頭,3.0,0.01666354047355843,0.034928718302600276,0.04423792540051495,4950.51339127,256.70421666,265.38500007,-58.10072034,49.41993693,-2.3989999999998872,-129.3652166600014,偏重小型股(空)
2025-09-15,TAIEX,25494.1,25357.16,-136.9399999999987,25519.94,25284.17,235.77000000000044,-0.004611645149843121,6958333955,-0.11139441311932026,8225594503.4,2025-09-11,9553641157.0,7640895926.1,2025-09-11,9553641157.0,7660900947.15,2025-09-11,9553641157.0,0.5808202909615237,0.10959833736268439,0.3095813716757919,🟩 中實體K,,25219.056,24743.416999999998,24439.1685,161.95600000000195,128.54299999999785,43.73199999999997,24855.18,0.01979638098272833,24016.78,0.05286002060167625,24353.5,0.039580930987539606,3,上揚,多頭排列,3.1446382805949273,發散,🚀 強勢多頭,3.0,0.005476176427856751,0.02480429441091351,0.03756230495321476,4078.91369036,-47.03837224,25.46248589,-82.46829092,9.96743279,-14.042320000000018,-75.85930775999867,偏重小型股(空)
2025-09-16,TAIEX,25335.46,25629.64,294.1800000000003,25664.81,25335.46,329.3500000000022,0.010745682876158038,7560459055,0.08653294077202708,8119337718.6,2025-09-11,9553641157.0,7710134464.0,2025-09-11,9553641157.0,7624931750.3,2025-09-11,9553641157.0,0.8932139061788321,0.10678609382116794,0.0,🟥 長紅K,,25373.948,24904.703,24502.975499999997,154.89199999999983,161.2860000000037,63.80699999999706,25192.59,0.017052522001869682,24100.3,0.059670756202584205,23625.44,0.07819852327227385,3,上揚,多頭排列,3.494063478279669,發散,🚀 強勢多頭,3.0,0.010076949791179485,0.029108437872156036,0.045980721810704284,4551.07630117,235.9128667,270.03531062,-45.13790695,11.015463030000001,16.460249999999633,41.80688330000066,偏重大型股(多)
2025-09-17,TAIEX,25543.91,25438.25,-105.65999999999985,25632.07,25422.96,209.11000000000058,-0.007467525880191818,7849906030,0.038284312221567876,7950592326.2,2025-09-11,9553641157.0,7873601282.7,2025-09-11,9553641157.0,7586839871.8,2025-09-11,9553641157.0,0.5052843001291165,0.4215962890344776,0.07311941083640587,🟩 中實體K,,25423.079999999998,25038.498,24593.615999999998,49.13199999999779,133.79499999999825,90.64050000000134,25215.71,0.008748243295038018,24179.85,0.04946881173036673,23962.13,0.05802757658250858,3,上揚,多頭排列,3.315416118969728,發散,🚀 強勢多頭,3.0,0.0005967018944990888,0.015965494415839176,0.034343628037455,4396.87060953,-116.34659183,-57.34012058,-53.14277279,-5.86369846,-9.874599999999646,20.561191829999785,偏重大型股(多)
2025-09-18,TAIEX,25543.17,25769.36,226.19000000000233,25769.36,25475.25,294.1100000000006,0.013016225565831006,8339290249,0.06234268501173383,7707722144.6,2025-09-18,8339290249.0,7962000581.4,2025-09-11,9553641157.0,7654284453.55,2025-09-11,9553641157.0,0.769065995715895,0.0,0.230934004284105,🟥 長紅K,,25533.81,25197.449,24683.9775,110.7300000000032,158.95100000000093,90.3615000000027,25474.64,0.01143683816749819,24494.58,0.049468826544392205,23764.47,0.07780131132476706,3,上揚,多頭排列,3.380613279652052,發散,🚀 強勢多頭,3.0,0.009225023605956152,0.022697178591372484,0.043971134716842115,4673.74300986,172.28408262,121.53720716,-49.87795065,100.62482610999999,19.393529999999828,34.51238738000251,偏重大型股(多)
2025-09-19,TAIEX,25794.66,25578.37,-216.29000000000087,25864.01,25578.37,285.6399999999994,-0.007411515070611051,9787714693,0.17368677678219518,8099140796.4,2025-09-19,9787714693.0,8243434123.1,2025-09-19,9787714693.0,7815084203.75,2025-09-19,9787714693.0,0.7572118750875274,0.24278812491247265,0.0,🟩 長黑K,,25554.556,25305.827999999998,24774.6725,20.745999999999185,108.37899999999718,90.69499999999971,25357.16,0.008648322782100624,24547.38,0.040307103228235344,24277.38,0.050862897049342784,3,上揚,多頭排列,3.093341379337767,發散,🚀 強勢多頭,3.0,0.0009318886229132092,0.010769930152058304,0.03244028755576883,6196.94769912,-122.67657124,-157.45036443,-19.37327805,54.14707124,20.261959999999817,-113.87538876000069,偏重小型股(空)
2025-09-22,TAIEX,25599.6,25880.6,281.0,25887.69,25599.6,288.09000000000015,0.01181584283908629,7847993700,-0.19817915150175497,8277072745.4,2025-09-19,9787714693.0,8251333624.4,2025-09-19,9787714693.0,7847388494.25,2025-09-19,9787714693.0,0.9753896351834491,0.024610364816550875,0.0,🟥 長紅K,,25659.244,25439.15,24854.8335,104.68799999999828,133.32200000000375,80.16100000000006,25629.64,0.009696838558611436,24855.18,0.03962118343469619,24305.1,0.06087571385516565,3,上揚,多頭排列,3.177259978846842,發散,🚀 強勢多頭,3.0,0.00862675455286211,0.017353174143003875,0.041270302615384565,4820.61403631,-41.51157011,-66.50808558,-52.64117265,77.63768812,36.23610000000008,286.2754701099999,偏重大型股(多)
2025-09-23,TAIEX,26121.0,26247.37,126.36999999999898,26307.3,26041.69,265.6100000000006,0.014171618896007066,8950246446,0.14045025877123218,8555030223.6,2025-09-19,9787714693.0,8337183971.1,2025-09-19,9787714693.0,7881928233.55,2025-09-19,9787714693.0,0.475772749519968,0.2256315650766167,0.2985956854034153,🟥 中實體K,240.40000000000146,25782.79,25578.369,24951.947,123.5460000000021,139.21899999999732,97.11349999999948,25438.25,0.03082670759013185,25192.59,0.040186121504745,24519.9,0.06581497498606517,3,上揚,多頭排列,3.26618733091535,發散,🚀 強勢多頭,3.0,0.018018996392554804,0.026154951474818437,0.051916710146907526,5470.0484744,122.74599104,106.38719207,-15.69628564,32.05508461,3.429239999999936,0.19476895999903832,偏重大型股(多)
2025-09-24,TAIEX,26389.16,26196.73,-192.4300000000003,26394.03,26045.47,348.5599999999977,-0.0019293361582512617,7897848080,-0.1175831718544837,8564618633.6,2025-09-19,9787714693.0,8257605479.9,2025-09-19,9787714693.0,7893052601.95,2025-09-19,9787714693.0,0.5520713793894927,0.013971769566212457,0.4339568510442948,🟩 中實體K,,25934.485999999997,25678.783,25035.788500000002,151.69599999999627,100.41400000000067,83.84150000000227,25769.36,0.0163138681812577,25215.71,0.03744818532694731,24236.45,0.07482918669620212,3,上揚,多頭排列,3.5174502961109266,發散,🚀 強勢多頭,3.0,0.010111787062215247,0.020170231587688565,0.0463712776611768,5151.87636594,-145.65959202,-129.50186461,-85.66887088,69.51114347000001,18.49413000000004,-65.26453798000034,偏重小型股(空)
2025-09-25,TAIEX,26067.97,26023.85,-44.12000000000262,26247.85,26023.85,224.0,-0.006599296935151869,8846470892,0.1201115547413771,8666054762.2,2025-09-19,9787714693.0,8186888453.4,2025-09-19,9787714693.0,7954406098.4,2025-09-19,9787714693.0,0.19696428571429742,0.8030357142857026,0.0,🟩 流星線,,25985.384,25759.597,25125.158499999998,50.89800000000105,80.81400000000212,89.36999999999534,25578.37,0.01711814354909053,25474.64,0.021104102582823032,24233.1,0.06881187833468146,3,上揚,多頭排列,3.3571898227139316,發散,🚀 強勢多頭,3.0,0.0014802936912535274,0.010258429120610736,0.03576859027575889,5032.04151623,53.82828825,1.06720086,-17.41264243,70.17372982,6.144790000000285,-104.0930782500029,偏重小型股(空)
2025-09-26,TAIEX,25998.28,25580.32,-417.9599999999991,25998.28,25469.04,529.239999999998,-0.017043212284116257,8334201118,-0.05790668168741203,8375352047.2,2025-09-23,8950246446.0,8237246421.8,2025-09-19,9787714693.0,7985280452.25,2025-09-19,9787714693.0,0.7897362255309515,0.0,0.21026377446904856,🟩 長黑K,-25.56999999999971,25985.773999999998,25770.165,25192.519500000002,0.3899999999994179,10.567999999999302,67.36100000000442,25880.6,-0.01173871163456903,25357.16,0.008723893993507504,24071.73,0.05897463362459892,3,上揚,多頭排列,3.0926720903707072,發散,🚀 強勢多頭,3.0,-0.015602921814066341,-0.007366852327100007,0.015393478210863249,5000.52396638,-353.35558189,-251.57852509,-56.52013477,-45.25692203,-37.177540000000135,-27.426878109998995,偏重小型股(空)
2025-09-30,TAIEX,25738.31,25820.54,82.22999999999956,25975.84,25738.31,237.52999999999884,0.009390812937445706,6699602406,-0.19613142145917675,8145673788.4,2025-09-23,8950246446.0,8211373266.9,2025-09-19,9787714693.0,7926134596.5,2025-09-19,9787714693.0,0.34618784995579494,0.6538121500442051,0.0,🟥 中實體K,,25973.762,25816.503,25279.96,-12.011999999998807,46.33799999999974,87.44049999999697,26247.37,-0.01653063801144353,25629.64,0.007393338791520296,24016.78,0.06985756300991389,1,糾結,多頭排列,2.70066163683835,發散,❓ 趨勢不明,0.0,-0.00589910695262388,0.00015637284414547786,0.021383736366671537,4552.96213373,132.42429356,65.50967708,6.96563422,59.94898226,38.82308000000012,-89.01737356000055,偏重小型股(空)
2025-10-01,TAIEX,26078.29,25982.91,-95.38000000000102,26325.79,25982.91,342.880000000001,0.006288404502771784,7679791251,0.14630552465653288,7891582749.4,2025-09-25,8846470892.0,8223306486.5,2025-09-19,9787714693.0,7966720475.25,2025-09-19,9787714693.0,0.2781731217918827,0.7218268782081173,0.0,🟩 流星線,162.36999999999898,25920.87,25851.829999999998,25378.2665,-52.891999999999825,35.3269999999975,98.30650000000242,26196.73,-0.008229255306661175,25438.25,0.020962240180179968,24100.3,0.07245570261375653,1,糾結,多頭排列,2.1099029264915203,發散,❓ 趨勢不明,0.0,0.002393438183209162,0.005070434085324008,0.023825248269025715,4688.40061902,165.95101819,126.64964009,6.33133899,32.97003911,8.075309999999718,-269.40632819000075,偏重小型股(空)
2025-10-02,TAIEX,26392.31,26378.39,-13.920000000001892,26489.79,26330.25,159.54000000000087,0.015220773962577693,8085314896,0.05280399320062196,7929076112.6,2025-09-25,8846470892.0,8246847373.1,2025-09-19,9787714693.0,8060224327.9,2025-09-19,9787714693.0,0.08725084618278686,0.6110066441017866,0.30174250971542654,🟩 流星線,300.09999999999854,25957.201999999997,25945.844,25492.171,36.331999999998516,94.01400000000285,113.90449999999691,26023.85,0.01344054735713593,25769.36,0.023088217286953407,24179.85,0.08334625426343309,3,上揚,多頭排列,1.8025571270121215,正常,🌤️ 穩定多頭,2.0,0.016226248114107288,0.016671109253566716,0.03476435961456562,5066.83446386,324.6998802,234.09818512,2.37157488,88.2301202,27.477560000000267,-366.09744020000215,偏重小型股(空)
2025-10-03,TAIEX,26435.1,26761.06,325.96000000000276,26761.06,26410.03,351.0300000000025,0.014506950575831273,7784825692,-0.03716481149653914,7716747072.6,2025-09-26,8334201118.0,8191400917.4,2025-09-19,9787714693.0,8076700749.4,2025-09-19,9787714693.0,0.9285816027120203,0.0,0.07141839728797975,🟥 長紅K,,26104.644,26045.014000000003,25621.231499999998,147.44200000000274,99.17000000000189,129.0604999999996,25580.32,0.04412157067022015,25578.37,0.04419443773901341,24494.58,0.0846932072197439,3,上揚,多頭排列,1.864756220899346,正常,🌤️ 穩定多頭,2.0,0.02514556413793657,0.02749263256299261,0.04448765470153156,4800.9557607,213.20756058,169.59990133,-16.89575342,60.50341267,28.948829999999816,83.80360942000294,偏重大型股(多)
2025-10-07,TAIEX,27029.28,27211.95,182.6700000000019,27301.42,27017.08,284.3399999999965,0.01684873469137618,9348656371,0.20088191320803178,7919638123.2,2025-10-07,9348656371.0,8147495085.2,2025-10-07,9348656371.0,8195464604.15,2025-09-19,9787714693.0,0.6424351128930299,0.3146585074206887,0.04290637968628135,🟥 長紅K,268.2199999999975,26430.97,26208.372,25757.1,326.32600000000093,163.35799999999654,135.8685000000005,25820.54,0.051132315030712604,25880.6,0.04892519646699344,24547.38,0.0979191127427472,3,上揚,多頭排列,2.5787012119759303,發散,🚀 強勢多頭,3.0,0.02954791292184886,0.038292267829531774,0.056483455047346254,5757.80610445,53.32127226,6.76562801,-67.12400915,113.6796534,13.465509999999995,115.8832177400019,偏重大型股(多)
